Secretaria;Municipio;Descricao;Mat. Total;Mat. Semipresencial;Mat. Presencial;Quantidade de Turmas;Enturmados;Não Enturmados;Status
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23264284 - FERNANDA DE BRITO CEI - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;51;0;51;3;51;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23264284 - FERNANDA DE BRITO CEI - Creche (0 a 3 anos)| Educação Infantil | Regular | Tarde;52;0;52;3;52;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23264284 - FERNANDA DE BRITO CEI - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;74;0;74;4;74;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23264284 - FERNANDA DE BRITO CEI - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;76;0;76;4;76;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF;196;0;196;10;196;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 1º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 1º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 2º Ano| Ensino Fundamental | Regular | Tarde;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 3º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 4º Ano| Ensino Fundamental | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 5º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061049 - FRANCISCA MONTEIRO DA SILVA EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF;162;0;162;9;162;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - 1º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - 4º Ano| Ensino Fundamental | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061057 - FRANCISCO DA SILVA SAMPAIO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;31;0;31;2;31;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL;187;0;187;8;187;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - 1º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - 2º Ano| Ensino Fundamental | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - 3º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - 4º Ano| Ensino Fundamental | Regular | Tarde;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - 5º Ano| Ensino Fundamental | Regular | Manhã;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061650 - FRANCISCO GOMES FARIAS EMEF CEL - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF;480;0;480;19;480;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 1º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 1º Ano| Ensino Fundamental | Regular | Tarde;24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 2º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 3º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 4º Ano| Ensino Fundamental | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 5º Ano| Ensino Fundamental | Regular | Manhã;32;0;32;1;32;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;36;0;36;1;36;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);86;0;86;3;86;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);50;0;50;2;50;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);55;0;55;2;55;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061073 - GUILHERME JANJA EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);52;0;52;2;52;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF;381;0;381;15;381;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 1º Ano| Ensino Fundamental | Regular | Tarde;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 5º Ano| Ensino Fundamental | Regular | Manhã;35;0;35;1;35;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);56;0;56;2;56;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);37;0;37;1;37;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);54;0;54;2;54;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);51;0;51;2;51;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;9;0;9;1;9;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061081 - HENRIQUE GONCALVES DA JUSTA FILHO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061774 - IZIDORO DE SOUZA ASSUNCAO EMEF;237;0;237;8;237;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061774 - IZIDORO DE SOUZA ASSUNCAO EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);70;0;70;2;70;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061774 - IZIDORO DE SOUZA ASSUNCAO EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);57;0;57;2;57;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061774 - IZIDORO DE SOUZA ASSUNCAO EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);56;0;56;2;56;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061774 - IZIDORO DE SOUZA ASSUNCAO EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);54;0;54;2;54;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF;129;0;129;8;129;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - 1º Ano| Ensino Fundamental | Regular | Manhã;15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - 5º Ano| Ensino Fundamental | Regular | Integral (40h);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061090 - JARBAS PASSARINHO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;27;0;27;2;27;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061790 - JOAO JAIME GADELHA EMEF;91;0;91;4;91;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061790 - JOAO JAIME GADELHA EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061790 - JOAO JAIME GADELHA EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061790 - JOAO JAIME GADELHA EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061790 - JOAO JAIME GADELHA EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061804 - JOAO PIRES CARDOSO EMEF;361;0;361;11;361;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061804 - JOAO PIRES CARDOSO EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);96;0;96;3;96;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061804 - JOAO PIRES CARDOSO EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);69;0;69;2;69;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061804 - JOAO PIRES CARDOSO EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);89;0;89;3;89;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061804 - JOAO PIRES CARDOSO EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);107;0;107;3;107;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF;130;0;130;7;130;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);10;0;10;1;10;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - Multi | Ensino Fundamental | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - Multi | Ensino Fundamental | Regular | Tarde;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061111 - JOAQUIM DE SOUZA TAVARES EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;13;0;13;1;13;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF;213;0;213;8;213;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 3º Ano| Ensino Fundamental | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 5º Ano| Ensino Fundamental | Regular | Manhã;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (35h M/T);37;0;37;1;37;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (35h M/T);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (35h M/T);33;0;33;1;33;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204150 - JOSE ALMIR DA SILVA EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (35h M/T);29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF;210;0;210;10;210;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 1º Ano| Ensino Fundamental | Regular | Manhã;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 2º Ano| Ensino Fundamental | Regular | Tarde;14;0;14;1;14;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;18;0;18;1;18;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;16;0;16;1;16;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Tarde;14;0;14;1;14;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061413 - JOSE CAMARA DE ALMEIDA EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF;170;0;170;8;170;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 1º Ano| Ensino Fundamental | Regular | Integral (35h M/T);0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);24;0;24;1;24;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 3º Ano| Ensino Fundamental | Regular | Manhã;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;19;0;19;1;19;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23061146 - JOSE FERREIRA DA COSTA EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF;132;0;132;7;132;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - 1º Ano| Ensino Fundamental | Regular | Manhã;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - 2º Ano| Ensino Fundamental | Regular | Tarde;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - 3º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;17;0;17;1;17;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;21;0;21;1;21;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23204141 - JOSE ISAAC SARAIVA DA CUNHA EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;32;0;32;2;32;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23263792 - JOSE NICODEMOS ASSUNÇÃO CEI;152;0;152;9;152;0;OK
SECRETARIA MUNICIPAL DE AQUIRAZ-CE;AQUIRAZ;23263792 - JOSE NICODEMOS ASSUNÇÃO CEI - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);69;0;69;5;69;0;OK
